age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income>50K
9,4,4,15,9,0,4,2,0,1,0,0,13,0,1
10,3,4,15,9,1,8,5,4,1,0,0,12,0,0
6,0,4,11,8,1,1,4,0,1,0,0,12,0,0
6,0,3,11,8,2,10,3,0,1,0,0,12,0,0
17,1,3,14,14,0,5,2,0,1,0,0,10,0,1
9,0,8,15,9,1,3,3,0,1,0,0,15,0,1
9,0,2,9,12,0,4,2,0,1,0,0,12,0,1
6,0,4,9,12,2,7,3,0,1,0,0,12,0,0
6,4,3,9,12,0,3,2,0,1,0,0,15,0,0
22,0,2,11,8,4,8,3,0,1,0,0,1,0,0
4,0,5,11,8,0,8,2,0,1,1,0,14,0,0
7,0,7,11,8,0,7,2,0,1,0,0,12,20,0
8,0,6,9,12,0,3,2,0,1,0,0,11,0,0
7,0,2,7,11,0,4,2,0,1,2,0,15,0,1
13,3,1,11,8,0,3,2,4,1,1,0,12,0,0
8,0,3,11,8,0,3,2,0,1,0,0,15,0,0
17,1,5,12,13,0,5,2,0,1,2,0,22,0,1
11,0,5,14,14,3,5,3,0,1,0,0,15,0,1
11,0,2,2,7,0,1,2,0,1,2,0,12,41,1
19,1,0,11,8,0,9,2,0,1,0,0,12,0,0
5,0,2,9,12,2,8,1,0,1,0,16,12,0,1
8,0,3,11,8,0,3,2,0,1,4,0,15,0,1
4,0,6,11,8,2,8,4,4,1,0,0,12,41,0
11,0,2,11,8,0,10,2,0,1,0,0,15,0,1
20,3,2,11,8,4,4,3,0,1,0,0,2,0,0
11,0,0,11,8,0,1,2,0,1,0,0,17,0,1
12,8,4,15,9,0,14,2,0,1,0,0,6,0,1
14,0,4,1,6,0,7,2,0,1,0,0,10,0,0
2,0,2,15,9,2,8,4,4,1,0,0,6,0,0
10,0,5,11,8,3,10,5,0,1,0,0,12,20,0
6,1,4,11,8,0,1,2,0,1,0,0,12,0,0
1,0,1,15,9,2,6,1,0,1,0,0,6,0,0
8,0,3,11,8,1,0,3,0,1,0,0,14,0,0
4,1,4,11,8,0,5,2,0,1,0,0,15,0,1
6,0,6,9,12,0,5,2,0,1,0,0,12,0,1
15,0,2,11,8,1,0,3,0,1,1,0,12,0,1
11,0,3,15,9,0,9,2,0,1,0,0,12,0,0
6,4,2,11,8,0,12,2,0,1,0,0,12,0,0
9,0,9,9,12,0,10,2,0,1,0,0,15,4,1
4,0,4,11,8,2,2,3,0,1,0,0,10,0,0
1,0,6,11,8,2,2,3,0,1,0,0,12,0,0
4,5,5,9,12,0,5,2,0,1,0,0,6,0,0
14,1,3,8,10,0,1,2,0,1,0,0,4,0,0
9,1,4,11,8,1,3,1,0,1,0,0,15,41,0
4,0,8,11,8,2,7,3,0,1,0,0,15,0,0
2,0,6,15,9,2,3,3,0,1,0,0,15,0,0
4,0,2,12,13,0,4,2,0,1,0,0,12,0,1
9,0,3,7,11,0,5,2,0,1,0,0,12,0,1
11,2,4,12,13,0,4,2,0,1,4,0,17,0,1
12,5,0,6,4,0,5,2,0,1,0,12,12,0,0
6,0,4,9,12,0,4,2,0,1,0,0,17,0,1
5,0,4,11,8,2,8,5,0,1,0,0,12,0,0
4,0,2,9,12,0,5,2,0,1,0,0,12,0,1
4,0,9,9,12,0,4,2,0,1,0,0,12,0,0
5,0,2,15,9,2,4,3,0,1,0,0,16,0,0
8,0,3,9,12,0,5,2,0,1,0,0,15,0,0
6,0,5,11,8,0,10,2,0,1,0,0,12,0,0
1,0,8,11,8,2,6,1,0,1,0,0,12,0,0
11,1,4,14,14,0,5,2,0,1,0,15,25,0,1
13,0,2,11,8,0,1,2,0,1,0,0,12,0,1
22,8,2,4,2,0,14,2,0,1,0,0,7,0,0
12,2,6,11,8,0,4,2,0,1,2,0,12,0,1
3,0,5,11,8,2,8,5,0,1,0,0,15,0,0
15,0,4,11,8,0,5,2,0,1,0,0,12,0,0
8,1,1,9,12,0,9,2,0,1,0,0,19,0,0
10,0,1,11,8,0,9,2,0,1,0,0,25,0,0
7,4,2,15,9,0,0,2,0,1,0,0,13,0,1
10,0,2,15,9,1,7,3,0,1,1,0,12,0,0
2,0,4,11,8,2,6,3,0,1,0,0,12,0,0
17,0,4,11,8,0,1,2,0,1,0,0,12,0,0
6,0,3,9,12,0,4,2,0,1,0,0,15,0,1
8,0,3,11,8,2,5,3,0,1,0,0,12,0,0
6,2,4,11,8,0,4,2,0,1,0,0,15,0,0
8,0,2,15,9,0,3,2,4,1,0,0,12,0,0
11,1,5,15,9,0,3,2,0,1,0,0,19,0,1
16,1,4,5,3,0,9,2,0,1,0,0,12,0,0
4,4,5,1,6,2,6,1,4,1,0,0,12,0,0
10,0,3,12,13,0,4,2,0,1,0,0,19,0,0
7,0,2,0,5,0,1,2,0,1,0,0,12,0,0
3,0,9,11,8,0,1,2,0,1,0,0,12,0,0
2,0,2,9,12,2,3,1,0,1,0,0,4,0,0
0,8,7,15,9,2,14,1,0,1,0,0,12,0,0
13,0,7,12,13,0,4,2,0,1,0,0,22,0,1
8,0,0,1,6,0,10,2,0,1,0,0,12,0,0
10,0,1,15,9,0,3,2,0,1,0,0,15,0,1
11,0,4,11,8,0,1,2,4,1,0,0,10,0,0
2,0,5,11,8,0,7,2,4,1,0,0,14,0,0
8,0,0,8,10,0,1,2,0,1,0,0,12,0,1
19,0,4,11,8,0,8,2,0,1,0,0,11,0,0
4,0,2,11,8,0,10,2,0,1,0,0,14,0,1
7,0,1,8,10,1,3,3,0,1,0,0,12,0,0
5,0,7,11,8,2,4,3,0,1,0,0,19,0,0
5,1,0,11,8,0,1,2,0,1,0,0,23,0,0
14,0,1,12,13,0,3,2,0,1,0,0,21,0,1
4,0,2,11,8,2,1,3,0,1,0,0,12,31,0
6,0,4,0,5,0,10,2,0,1,0,0,12,0,0
18,0,3,8,10,5,1,3,0,1,0,0,6,0,0
11,0,3,8,10,1,7,5,0,1,0,0,12,0,0
6,1,6,15,9,0,9,2,0,1,0,0,15,0,0
16,0,6,9,12,0,4,2,0,1,0,0,15,0,1
5,0,2,9,12,2,5,5,3,1,0,0,12,0,0
2,0,6,5,3,0,6,2,0,1,0,0,12,0,0
6,0,3,9,12,2,1,3,0,1,0,0,11,0,0
5,0,5,4,2,0,1,2,0,1,0,0,12,20,0
10,0,6,15,9,1,0,3,0,1,0,0,14,0,0
3,0,3,9,12,2,0,3,0,1,0,0,12,0,0
8,2,4,14,14,0,5,2,0,1,0,0,9,12,1
12,2,2,9,12,0,3,2,1,1,0,0,19,10,1
0,8,5,0,5,2,14,1,0,1,0,0,10,0,0
13,0,3,11,8,0,6,2,0,1,0,0,12,0,1
7,0,4,11,8,0,1,2,0,1,0,0,20,0,1
5,3,2,8,10,2,5,1,0,1,0,0,12,0,0
5,0,2,11,8,2,4,1,0,1,0,0,12,0,0
2,0,7,15,9,2,1,1,0,1,0,0,12,0,0
7,0,3,2,7,2,6,1,0,1,0,0,12,0,0
4,0,8,9,12,2,1,3,0,1,0,0,15,0,0
20,8,3,4,2,0,14,2,0,1,0,0,12,30,0
11,0,2,9,12,0,3,2,0,1,0,0,12,0,0
4,0,4,3,1,2,1,3,0,1,0,0,12,20,0
10,0,3,9,12,0,4,2,0,1,0,0,14,0,0
5,0,6,11,8,0,10,2,0,1,0,0,12,0,0
11,0,6,9,12,0,1,2,0,1,0,0,15,0,1
13,1,3,9,12,4,4,5,0,1,0,0,15,0,0
13,0,4,11,8,0,3,2,4,1,0,15,12,0,0
13,4,4,11,8,0,10,2,0,1,0,0,12,3,1
2,5,3,15,9,2,12,3,0,1,0,0,4,0,0
14,0,3,11,8,0,10,2,0,1,0,0,20,0,0
10,0,4,15,9,0,1,2,0,1,0,0,12,0,0
6,0,3,11,8,0,7,2,0,1,0,0,12,0,0
1,0,3,11,8,0,1,2,0,1,0,0,12,0,0
13,0,2,11,8,0,4,2,0,1,0,0,17,0,1
8,0,1,1,6,1,7,3,0,1,0,0,12,0,0
4,1,4,4,2,0,6,2,0,1,0,0,7,20,0
6,4,2,15,9,0,4,2,0,1,0,0,12,0,1
12,0,15,11,8,0,1,2,0,1,0,0,13,0,0
1,0,2,4,2,2,9,3,0,1,0,0,11,20,0
2,0,3,15,9,0,2,2,4,1,0,0,15,0,0
9,0,2,11,8,0,10,2,0,1,0,0,12,0,0
7,0,2,11,8,2,1,1,0,1,0,0,12,0,0
14,0,2,14,14,0,4,2,0,1,31,0,12,0,1
12,0,2,11,8,1,4,5,0,1,0,0,11,0,0
7,2,5,15,9,0,12,2,0,1,0,0,19,0,1
12,1,3,15,9,0,9,2,0,1,0,0,19,0,0
15,0,1,12,13,0,4,2,0,1,0,0,14,0,1
12,1,4,11,8,0,10,2,0,1,0,0,19,0,0
5,0,3,11,8,0,4,2,0,1,0,0,15,0,0
10,1,0,11,8,1,1,3,0,1,0,0,14,0,0
2,1,5,15,9,2,2,1,0,1,0,0,10,0,0
7,0,7,9,12,0,8,2,0,1,0,0,12,0,0
1,4,5,11,8,2,6,1,0,1,0,0,12,0,0
18,2,4,11,8,0,1,2,0,1,0,0,2,0,0
19,1,5,15,9,0,1,2,0,1,0,0,2,0,0
3,0,1,10,15,2,1,4,4,1,0,0,6,0,0
4,0,2,15,9,0,3,2,0,1,0,0,12,0,0
3,0,2,15,9,2,7,1,0,1,0,0,12,7,0
0,4,5,0,5,2,1,1,4,1,0,0,12,0,0
16,1,2,9,12,0,9,2,0,1,0,0,9,0,0
5,0,4,0,5,1,10,1,0,1,0,0,12,0,0
7,0,3,10,15,0,5,2,1,1,0,0,12,41,0
11,0,9,5,3,0,1,2,0,1,0,0,12,0,0
6,0,4,12,13,0,5,2,0,1,0,0,15,0,1
10,0,1,8,10,0,1,2,0,1,0,0,12,4,1
15,5,2,9,12,1,7,3,4,1,0,0,12,0,0
5,0,1,15,9,2,1,3,0,1,0,0,12,0,0
3,1,6,5,3,0,10,2,0,1,0,12,12,0,1
15,4,4,11,8,0,2,2,0,1,0,0,12,0,0
0,5,2,11,8,2,2,1,0,1,0,0,7,0,0
8,0,3,11,8,1,10,3,0,1,0,0,12,0,0
11,0,4,8,10,0,4,2,0,1,0,0,15,0,1
10,1,4,15,9,0,4,2,2,1,1,0,12,0,0
6,0,3,11,8,1,6,5,0,1,0,0,9,0,0
0,0,4,1,6,2,6,1,0,1,0,10,12,0,0
12,0,6,11,8,0,3,2,0,1,0,0,4,20,0
7,1,5,14,14,0,5,2,0,1,0,0,12,12,1
7,0,4,15,9,2,1,3,0,1,0,0,14,5,0
16,0,2,11,8,0,1,2,0,1,0,0,12,0,0
12,4,5,11,8,0,12,2,0,1,0,0,12,0,1
14,4,3,6,4,0,2,2,0,1,0,0,12,0,0
7,0,6,15,9,1,2,3,0,1,0,0,14,0,0
9,4,3,9,12,0,5,2,0,1,0,0,10,0,0
6,0,5,7,11,1,5,3,0,1,0,0,15,0,0
9,0,4,12,13,0,4,2,0,1,0,0,14,0,0
5,0,3,11,8,0,10,2,0,1,0,0,14,0,0
8,2,2,15,9,0,5,2,0,1,0,0,7,0,0
6,0,7,11,8,0,10,2,0,1,1,0,12,0,0
3,0,9,11,8,2,6,4,0,1,0,0,12,20,0
17,3,2,11,8,4,6,3,4,1,0,0,12,0,0
4,0,2,0,5,2,1,5,0,1,0,0,23,0,0
9,3,0,12,13,0,4,2,0,1,0,11,12,0,1
3,0,3,11,8,2,3,1,0,1,0,0,12,0,0
10,0,1,11,8,0,10,2,0,1,0,0,12,0,0
7,0,13,9,12,0,4,2,4,1,0,0,14,0,1
2,0,3,9,12,2,3,1,1,1,0,0,15,27,0
5,4,2,8,10,0,12,2,0,1,0,0,12,0,0
4,0,3,1,6,0,1,2,0,1,1,0,15,0,0
13,0,1,0,5,2,7,3,0,1,0,0,12,0,0
3,0,2,15,9,2,8,1,0,1,0,0,4,0,0
1,0,5,11,8,2,6,1,0,1,0,0,8,0,0
11,0,6,9,12,0,4,2,0,1,4,0,14,0,1
10,0,0,9,12,2,5,3,0,1,0,0,12,0,0
10,0,1,11,8,0,10,2,0,1,0,0,15,0,0
16,0,3,12,13,0,5,2,0,1,0,0,1,0,1
8,0,6,2,7,0,10,2,0,1,4,0,22,0,1
9,0,4,9,12,0,4,2,0,1,2,0,15,0,1
8,1,0,7,11,0,3,2,0,1,0,0,19,0,0
6,0,4,3,1,0,6,2,0,1,0,0,12,20,0
17,0,2,10,15,0,5,2,0,1,2,0,12,41,1
0,0,0,1,6,2,2,1,2,1,0,0,6,0,0
1,0,4,11,8,2,2,1,0,1,0,0,9,0,0
6,0,3,11,8,1,3,3,1,1,0,0,14,8,0
10,2,0,15,9,0,4,2,0,1,0,0,25,0,0
6,0,3,11,8,0,4,2,0,1,0,0,12,0,0
3,0,7,11,8,0,6,2,0,1,0,0,12,0,0
6,0,3,11,8,2,1,3,0,1,0,0,12,0,0
4,8,1,11,8,2,14,1,4,1,0,0,12,0,0
8,0,0,15,9,0,9,2,0,1,0,0,19,0,0
9,0,0,9,12,2,3,3,0,1,3,0,15,0,1
8,4,1,9,12,0,5,2,0,1,0,0,15,0,1
17,0,2,15,9,0,10,2,4,1,0,0,6,0,0
1,8,7,1,6,2,14,1,4,1,0,0,12,0,0
13,3,3,11,8,0,10,2,0,1,0,11,15,0,0
15,0,3,15,9,0,4,2,0,1,0,0,12,0,0
6,0,2,11,8,1,1,3,0,1,0,0,12,0,0
10,0,0,15,9,0,10,2,0,1,0,0,19,0,0
25,4,2,15,9,4,5,3,0,1,0,0,3,0,0
5,0,7,9,12,2,5,3,0,1,4,0,14,0,1
0,0,2,0,5,2,2,1,0,1,0,0,6,0,0
13,0,3,12,13,2,5,3,0,1,0,0,12,0,0
7,0,4,12,13,0,4,2,0,1,4,0,15,0,1
1,0,9,11,8,2,6,3,0,1,0,0,9,0,0
12,1,1,15,9,0,2,2,0,1,0,0,7,0,1
13,0,2,7,11,0,12,2,0,1,0,0,12,0,1
13,2,1,11,8,0,3,2,1,1,0,0,12,0,1
2,0,6,11,8,2,4,3,0,1,0,0,14,0,0
9,0,6,15,9,2,2,3,0,1,0,0,12,0,0
4,0,6,2,7,0,7,2,0,1,0,0,12,0,0
3,0,3,8,10,2,1,3,0,1,0,0,14,0,0
8,0,7,9,12,0,8,2,0,1,0,0,14,0,0
3,3,1,15,9,0,4,2,0,1,0,0,10,0,0
12,0,7,11,8,0,10,2,4,1,0,0,12,0,0
3,0,4,4,2,2,7,4,0,1,0,0,12,20,0
1,4,5,11,8,2,8,1,0,1,0,0,12,0,0
16,0,2,15,9,0,3,2,0,1,1,0,12,0,0
2,0,3,9,12,2,5,3,0,1,0,0,15,0,0
10,0,2,10,15,0,4,2,1,1,4,0,12,8,1
14,1,2,15,9,0,3,2,0,1,0,0,12,0,0
4,0,3,11,8,2,7,1,0,1,0,0,12,0,0
15,0,3,11,8,0,7,2,0,1,0,0,12,0,0
11,3,4,11,8,0,1,2,0,1,0,0,12,0,0
5,0,0,9,12,0,5,2,0,1,0,0,12,0,1
1,0,6,15,9,2,3,1,0,1,0,0,6,0,0
7,0,3,15,9,0,10,2,0,1,0,0,12,0,0
1,0,2,0,5,2,1,3,0,1,0,0,15,0,0
3,0,11,9,12,2,3,4,4,1,0,0,15,0,0
6,0,0,15,9,0,3,2,0,1,0,0,12,0,0
9,0,0,11,8,0,10,2,0,1,0,0,19,0,0
10,0,4,11,8,1,1,3,0,1,0,0,14,0,0
7,0,4,9,12,2,5,3,0,1,0,0,12,0,0
3,0,2,11,8,2,2,5,0,1,0,0,7,0,0
1,0,4,6,4,2,2,1,0,1,0,0,12,0,0
13,0,6,15,9,3,1,3,0,1,0,15,14,0,1
17,0,1,15,9,0,3,2,1,1,0,0,12,0,1
11,0,7,8,10,0,7,2,0,1,0,0,14,0,1
10,4,3,15,9,0,5,2,0,1,0,12,14,0,1
1,0,3,15,9,2,8,1,0,1,0,0,12,35,0
1,0,3,11,8,2,7,1,4,1,0,0,0,0,0
11,3,7,12,13,0,13,2,0,1,0,12,12,0,1
1,0,1,15,9,2,2,4,1,1,0,0,9,0,0
8,0,2,11,8,0,10,2,0,1,0,12,19,0,1
16,0,9,15,9,0,5,2,0,1,0,0,11,0,1
9,1,0,11,8,0,9,2,0,1,2,0,12,0,1
4,0,2,11,8,2,4,1,0,1,0,0,10,0,0
6,0,4,11,8,0,4,2,4,1,0,0,15,0,0
12,0,4,11,8,0,1,2,0,1,0,0,12,0,0
8,8,2,0,5,3,14,1,0,1,0,0,10,0,0
10,2,1,11,8,2,3,5,1,1,0,0,12,0,0
2,0,4,11,8,2,1,1,0,1,0,0,12,0,0
16,2,1,5,3,0,3,2,0,1,0,0,19,0,0
5,0,4,15,9,2,9,4,4,1,0,0,22,0,0
1,0,6,5,3,2,2,3,0,1,0,0,19,0,1
13,1,1,14,14,0,5,2,1,1,0,0,12,7,1
3,0,2,11,8,2,2,1,4,1,0,0,12,0,0
12,3,7,15,9,0,4,2,4,1,0,0,12,0,0
4,0,2,9,12,0,4,2,0,1,0,9,19,0,1
11,0,1,11,8,2,4,3,0,1,0,0,12,0,0
4,0,9,11,8,0,12,2,0,1,0,0,10,38,0
8,0,3,9,12,1,3,5,0,1,0,0,19,0,0
2,0,3,15,9,2,2,1,0,1,0,0,10,0,0
5,0,7,15,9,0,4,2,0,1,0,0,15,5,1
6,0,5,9,12,0,5,2,0,1,0,0,14,0,1
11,1,2,5,3,0,4,2,0,1,0,0,23,9,0
13,4,1,15,9,0,10,2,0,1,0,0,12,0,0
2,0,6,11,8,2,2,4,0,1,0,0,12,0,0
9,0,4,15,9,0,3,2,0,1,0,0,12,0,1
7,0,6,9,12,1,5,3,0,1,0,0,15,0,1
7,8,3,0,5,1,14,3,0,1,0,0,31,0,0
4,1,4,1,6,2,1,3,0,1,0,0,12,0,0
3,0,1,15,9,2,1,3,0,1,0,0,12,0,0
11,4,6,7,11,0,8,2,0,1,0,0,12,0,0
7,4,4,8,10,0,12,2,0,1,0,0,25,0,1
4,0,2,11,8,2,7,3,0,1,0,0,15,0,0
6,0,2,8,10,3,5,3,0,1,0,0,14,0,0
16,4,3,15,9,0,8,2,0,1,0,0,10,0,0
14,1,1,6,4,0,9,2,0,1,0,0,7,0,0
13,2,0,9,12,0,3,2,0,1,0,0,17,0,0
5,0,4,11,8,2,7,4,4,1,0,0,12,0,0
8,8,4,5,3,0,14,2,0,1,0,0,14,0,0
12,8,4,15,9,1,14,5,0,1,0,0,12,0,0
11,2,2,11,8,0,3,2,0,1,0,12,14,0,1
15,0,2,5,3,0,10,2,4,1,0,0,12,0,0
13,0,2,9,12,0,3,2,0,1,0,0,14,0,1
6,0,0,8,10,2,1,3,0,1,0,0,14,0,0
0,0,6,2,7,2,6,1,0,1,0,0,6,0,0
7,0,4,11,8,1,9,1,0,1,0,0,19,0,0
10,2,2,9,12,0,3,2,0,1,0,0,19,0,1
12,0,1,9,12,0,4,2,0,1,0,0,23,0,1
4,0,2,15,9,2,8,1,0,1,0,0,12,0,0
3,0,0,9,12,0,4,2,0,1,0,0,12,0,0
13,2,7,9,12,1,9,5,0,1,0,0,15,0,0
8,0,5,15,9,0,1,2,0,1,0,0,12,0,0
11,0,2,11,8,0,1,2,0,1,0,0,12,16,0
13,0,3,8,10,2,4,3,0,1,0,0,10,0,0
13,0,1,8,10,0,10,2,0,1,0,0,17,0,0
8,1,3,15,9,0,1,2,0,1,0,0,10,0,0
4,0,3,11,8,2,10,1,0,1,0,0,12,0,0
12,0,1,8,10,0,1,2,0,1,0,0,13,0,0
10,0,2,9,12,0,0,2,0,1,1,0,12,0,1
7,0,3,11,8,1,1,3,0,1,0,0,12,0,0
10,2,0,11,8,0,9,2,0,1,0,0,19,0,0
24,0,0,9,12,0,8,2,0,1,0,0,0,0,1
3,0,2,9,12,2,4,3,0,1,0,0,12,0,0
12,0,2,11,8,0,10,2,0,1,0,0,15,0,1
0,0,1,1,6,2,9,1,0,1,0,0,12,0,0
1,5,3,15,9,2,0,1,0,1,0,0,9,0,0
3,0,4,11,8,2,2,1,0,1,0,0,9,0,0
3,0,3,11,8,2,3,1,4,1,0,0,7,0,0
5,0,4,11,8,2,4,3,0,1,0,0,12,3,0
9,1,4,9,12,0,9,2,0,1,0,0,23,0,1
1,0,4,15,9,2,7,1,0,1,0,0,12,0,0
4,0,0,5,3,2,1,1,0,1,0,0,12,0,0
9,0,12,13,0,0,1,2,0,1,0,0,12,32,0
8,0,2,11,8,2,1,3,0,1,0,0,12,17,0
0,8,3,15,9,2,14,1,0,1,0,0,10,0,0
0,0,2,0,5,2,2,1,0,1,0,0,9,0,0
10,0,7,9,12,2,5,3,0,1,8,0,12,0,1
4,0,1,9,12,2,5,1,1,1,0,0,12,0,0
7,1,4,9,12,0,3,2,0,1,0,0,6,4,1
7,0,3,15,9,0,1,2,0,1,2,0,13,0,1
9,0,4,11,8,1,1,3,4,1,0,0,12,0,0
5,0,12,1,6,0,9,2,0,1,0,0,19,20,0
15,0,2,15,9,0,4,2,0,1,0,0,12,0,1
13,3,1,15,9,0,4,2,0,1,0,0,12,0,1
8,0,3,9,12,0,4,2,0,1,0,0,12,0,1
11,0,5,11,8,2,1,1,0,1,0,0,12,0,0
0,0,4,6,4,2,3,1,4,1,0,0,6,0,0
6,0,6,11,8,0,8,2,0,1,0,0,12,0,0
3,0,3,15,9,2,1,1,0,1,0,0,12,0,0
0,0,8,11,8,2,6,1,0,1,0,0,12,0,0
2,0,18,0,5,0,1,2,0,1,0,0,12,0,0
15,1,2,7,11,0,2,2,0,1,0,0,12,13,0
15,0,4,5,3,0,1,2,0,1,0,0,12,0,1
0,0,6,1,6,2,3,1,0,1,0,0,10,0,0
13,0,6,9,12,2,5,3,0,1,0,0,12,0,0
1,0,6,15,9,2,8,1,0,1,0,0,6,0,0
12,0,2,11,8,0,1,2,0,1,0,0,12,0,0
14,0,6,11,8,0,1,2,0,1,0,0,12,0,1
8,2,2,9,12,0,3,2,1,1,2,0,12,41,1
8,0,2,9,12,2,4,3,0,1,0,10,12,0,0
9,0,4,9,12,0,3,2,0,1,0,0,15,0,1
9,0,2,11,8,0,4,2,0,1,0,0,15,0,1
10,0,8,12,13,0,1,2,4,1,0,0,12,0,0
21,0,1,15,9,0,3,2,0,1,0,0,6,0,1
15,1,5,3,1,0,3,2,0,1,0,0,10,20,0
4,5,2,12,13,2,4,3,0,1,0,0,12,41,0
7,0,3,9,12,0,0,2,0,1,0,0,15,0,0
12,1,3,6,4,0,1,2,0,1,0,0,12,4,0
10,0,4,2,7,0,3,2,0,1,2,0,12,0,1
13,5,2,10,15,0,5,2,0,1,0,0,12,41,1
6,0,4,15,9,2,1,3,4,1,0,0,12,0,0
16,8,7,11,8,0,14,2,0,1,0,0,12,0,1
0,0,5,1,6,2,2,1,0,1,0,0,4,15,0
4,0,4,11,8,0,8,2,0,1,0,0,14,0,0
2,0,1,11,8,2,6,1,0,1,0,0,10,0,0
5,0,3,9,12,0,3,2,4,1,0,0,28,0,1
4,1,4,11,8,0,1,2,0,1,0,0,19,0,0
7,0,0,15,9,0,1,2,0,1,0,0,10,0,0
4,0,8,9,12,2,3,3,0,1,4,0,14,0,1
6,0,3,11,8,0,10,2,0,1,0,0,12,0,0
12,0,3,5,3,0,7,2,0,1,0,0,15,0,0
13,5,3,10,15,0,5,2,0,1,0,0,12,0,1
7,0,10,1,6,0,1,2,4,1,0,0,7,0,0
18,8,5,5,3,0,14,2,0,1,0,0,8,0,0
4,3,2,15,9,0,1,2,0,1,0,0,15,0,0
2,8,0,15,9,2,14,1,0,1,0,0,22,0,0
10,0,7,11,8,2,1,3,0,1,0,0,12,0,0
4,0,7,11,8,2,10,1,0,1,0,0,6,0,0
24,8,0,5,3,0,14,2,0,1,0,0,10,0,0
13,0,7,15,9,0,4,2,0,1,0,12,12,0,0
10,1,5,11,8,0,3,2,0,1,0,0,14,0,0
4,0,2,9,12,2,3,3,0,1,0,0,15,0,0
3,0,0,9,12,2,5,3,0,1,0,0,15,0,0
13,0,2,11,8,0,1,2,0,1,0,0,12,3,0
15,3,1,12,13,0,4,2,0,1,0,0,12,21,1
18,1,2,12,13,1,5,3,0,1,0,0,15,0,0
7,0,3,15,9,0,10,2,2,1,0,12,12,0,1
12,0,1,11,8,0,1,2,0,1,0,0,12,0,0
7,0,2,9,12,1,6,3,0,1,0,0,9,0,0
6,0,1,11,8,0,10,2,0,1,0,0,17,0,0
14,4,3,15,9,0,10,2,4,1,0,0,9,0,0
1,8,3,11,8,2,14,1,0,1,0,0,12,0,0
1,0,2,11,8,0,7,2,0,1,0,0,12,0,0
0,1,3,0,5,2,9,1,0,1,0,0,10,0,0
5,2,9,15,9,2,4,3,0,1,0,0,20,0,1
0,0,0,1,6,2,9,1,0,1,0,0,14,0,0
2,0,0,11,8,0,7,2,0,1,0,0,14,0,0
7,1,2,11,8,0,9,2,0,1,0,0,15,0,1
7,0,3,11,8,0,10,2,0,1,0,0,16,0,0
13,0,8,11,8,0,10,2,4,1,0,0,12,0,0
6,0,1,5,3,0,9,2,0,1,0,0,12,20,0
9,0,4,12,13,0,5,2,0,1,0,0,7,0,1
17,0,5,11,8,4,4,3,0,1,0,0,12,0,0
0,0,0,1,6,2,2,1,0,1,0,0,1,0,0
9,1,2,11,8,0,10,2,0,1,0,0,14,0,0
1,0,7,15,9,2,8,1,1,1,0,0,6,0,0
11,4,2,12,13,0,5,2,4,1,0,0,11,0,1
7,5,4,7,11,0,5,2,0,1,0,0,20,0,0
2,4,6,15,9,2,8,3,0,1,0,0,9,0,0
15,1,3,11,8,0,1,2,0,1,0,0,12,0,0
5,0,5,11,8,0,4,2,0,1,0,0,12,0,0
6,1,4,6,4,0,1,2,3,1,0,0,12,31,0
10,0,6,15,9,1,7,1,4,1,0,0,12,0,0
15,0,2,5,3,0,2,2,4,1,0,0,12,0,0
8,5,3,15,9,0,12,2,0,1,0,0,22,0,0
8,0,2,15,9,0,4,2,0,1,0,0,15,0,1
6,0,10,15,9,0,6,2,0,1,0,0,15,4,1
12,3,3,11,8,1,5,3,0,1,0,10,12,0,0
1,8,3,15,9,2,14,1,0,1,0,0,2,0,0
12,0,3,12,13,0,4,2,0,1,0,0,19,0,1
14,1,1,11,8,0,9,2,1,1,0,0,22,0,0
13,0,4,11,8,0,4,2,0,1,0,0,19,0,1
4,0,3,11,8,0,7,2,2,1,0,0,14,0,0
6,0,2,2,7,0,7,2,0,1,0,0,12,0,0
2,0,4,9,12,2,3,1,0,1,0,0,12,0,0
4,1,4,15,9,0,9,2,0,1,0,0,15,0,0
6,0,7,7,11,3,1,3,0,1,0,0,19,0,0
7,3,2,10,15,0,5,2,0,1,0,0,22,41,1
10,0,3,9,12,0,9,2,0,1,0,0,15,0,1
6,0,3,14,14,2,5,3,0,1,0,0,12,0,0
3,0,6,11,8,0,10,2,4,1,0,0,12,0,0
1,0,2,11,8,0,1,2,0,1,0,0,15,0,0
15,5,3,6,4,0,9,2,0,1,0,0,12,0,0
2,0,2,11,8,2,2,1,0,1,0,0,12,0,0
5,5,3,9,12,0,0,2,0,1,0,0,12,0,1
14,5,2,15,9,0,1,2,0,1,0,0,13,0,1
7,1,1,11,8,1,7,5,0,1,0,0,12,0,0
5,4,0,11,8,0,1,2,0,1,1,0,22,5,1
18,2,3,11,8,0,4,2,0,1,0,0,12,0,0
5,0,5,9,12,4,5,1,0,1,0,0,10,0,0
4,0,1,9,12,0,5,2,0,1,0,0,12,0,1
4,0,4,11,8,0,5,2,0,1,0,0,12,0,1
5,1,0,12,13,2,5,3,0,1,0,0,14,2,0
16,8,8,9,12,0,14,2,0,1,0,0,12,0,1
14,0,0,15,9,0,3,2,0,1,0,0,15,0,0
17,0,2,9,12,0,5,2,0,1,0,0,14,0,0
